iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
176,32197.980549812317,128,128,128,32768,4.868337392807007,133.3593521118164,4.254273857921362,0.04493666041041213,0.0711941939953249,0.014600133980027595,4.447257481515408,0.013378179890947422,0.00013203125,24.84916233830154,14.412563720222227,0.00022226884774134402,6730.839988291462,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,94.32293291731669,85.9375,0.0,0.0,14.0625,58236144,6854876,51381268,1182820,0.0,0.0,0.0,0.0,skipped
177,32339.263284921646,128,128,128,32768,5.108609199523926,136.1162588596344,4.306585270911455,0.04714790016113858,0.07114736692165025,0.014084582863468769,4.459066487848759,0.016640144946023443,0.000131640625,23.678348004817963,12.626724053225223,0.0002189244975283432,6414.270248554864,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,93.51150785115078,81.25,0.0,0.0,18.75,58592638,6915908,51676730,1190600,0.0,0.0,0.0,0.0,skipped
178,32478.31320977211,128,128,128,32768,4.849467992782593,134.15123200416565,4.307892620563507,0.05454219470082718,0.09281125961570069,0.01617675826488083,4.464027762413025,0.018298537609030014,0.00013125000000000002,24.087909646332264,11.943641111135374,0.00021584946574654146,6757.02985332994,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,5,56,95.92212469052443,92.1875,0.0,0.0,7.8125,58940768,6976392,51964376,1198301,0.0,0.0,0.0,0.0,skipped
179,32625.734135866165,128,128,128,32768,5.806703567504883,141.5648021697998,4.272227585315704,0.05551994216761149,0.11202912492444739,0.020364124145373672,4.458580601960421,0.016904240302722202,0.000130859375,24.2239291947335,15.176307597773743,0.00021304469234119112,5643.132909930906,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,1,57,95.60881294964028,89.0625,0.0,0.0,10.9375,59288919,7037515,52251404,1206319,0.0,0.0,0.0,0.0,skipped
180,32790.374106645584,128,128,128,32768,5.793169736862183,158.77196979522705,4.289029229432344,0.053038637137737085,0.11014792800415307,0.018291451483111624,4.465176835656166,0.01621133203121497,0.00013046875,23.169603815302253,12.700029186707043,0.000210511034647641,5656.316229006003,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,5,56,93.18037703513282,79.6875,0.0,0.0,20.3125,59645366,7099277,52546089,1215194,0.0,0.0,0.0,0.0,skipped
181,32947.32517290115,128,128,128,32768,5.511356353759766,151.37567949295044,4.279323097318411,0.053515273020252246,0.12042555632069707,0.02195076434485157,4.461115270853043,0.016498926638316033,0.000130078125,24.31871496234089,16.169008037513038,0.0002082492671292752,5945.541876936728,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,7,3,54,94.36170688114387,85.9375,0.0,0.0,14.0625,59991889,7159989,52831900,1223881,0.0,0.0,0.0,0.0,skipped
182,33467.732966423035,128,128,128,32768,5.684353828430176,147.22818994522095,4.258405204862356,0.0519533314096196,0.1060089208476711,0.019548322630324567,4.451849550008774,0.01677429517143398,0.0001296875,25.2249945551157,15.395454389932953,0.00020626008114078254,5764.595412078597,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,95.38480557428636,87.5,0.0,0.0,12.5,60341007,7220553,53120454,1232264,52.083333333333336,95.83333333333333,4.166666666666667,367.22781324386597,accept (auto)
183,33620.768223285675,128,128,128,32768,4.934250593185425,140.06403398513794,4.256920970976353,0.043806056120263843,0.08511116466252133,0.016777458386255332,4.452412545681,0.015120643984988445,0.00012929687500000002,21.3570409193635,10.398829067530617,0.00020454408471682985,6640.927407549,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,3,58,92.67669819432503,84.375,0.0,0.0,15.625,60696828,7282075,53414753,1240310,0.0,0.0,0.0,0.0,skipped
184,33752.99765920639,128,128,128,32768,5.115370035171509,127.0605537891388,4.292996626347303,0.0515430321322557,0.09403749721241184,0.017947072774956815,4.463219657540321,0.017428750609198514,0.00012890625,21.593623456545174,11.090477594790082,0.00020310180238620473,6405.792694311185,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,1,57,95.15682281059063,79.6875,0.0,0.0,20.3125,61042762,7342775,53699987,1247623,0.0,0.0,0.0,0.0,skipped
185,33883.83690595627,128,128,128,32768,5.319617033004761,125.46780729293823,4.292950768023729,0.04769190108942667,0.09644614977878518,0.017125874082944168,4.4637711346149445,0.016413980868087933,0.000128515625,24.115130249410868,15.155267413588422,0.0002019336750114818,6159.841920329206,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,4,60,93.29812459581807,81.25,0.0,0.0,18.75,61398809,7404073,53994736,1254942,0.0,0.0,0.0,0.0,skipped
186,34016.54749965668,128,128,128,32768,5.449519872665405,127.20888566970825,4.2934000715613365,0.04503568106758708,0.0664973851526156,0.012826799669135608,4.458796355873346,0.018026433211728806,0.000128125,20.04974200949073,11.331737683357831,0.00020104005965426486,6013.006790628126,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,0,62,93.0536170212766,84.375,0.0,0.0,15.625,61758280,7465781,54292499,1262378,0.0,0.0,0.0,0.0,skipped
187,34147.04465675354,128,128,128,32768,5.248355150222778,125.19591808319092,4.277639575302601,0.05105129383561729,0.10571221075952053,0.016686731567821765,4.456304285675287,0.01741649337747656,0.000127734375,20.543614864349365,14.255542733026694,0.00020042122946604385,6243.479921249058,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,9,1,54,94.75720620842571,90.625,0.0,0.0,9.375,62108572,7528187,54580385,1269608,0.0,0.0,0.0,0.0,skipped
188,34276.571264505386,128,128,128,32768,5.741665601730347,123.72929525375366,4.272189974784851,0.052174736277638106,0.10684116126503795,0.019856257045227203,4.456044543534517,0.01654422515207311,0.00012734375000000002,23.453564409166574,17.43756102003934,0.0002000773736047001,5707.054759532637,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,96.0029332129964,85.9375,0.0,0.0,14.0625,62456880,7588057,54868823,1276879,0.0,0.0,0.0,0.0,skipped
189,34716.20180726051,128,128,128,32768,5.496105670928955,125.92920231819153,4.2570056058466434,0.0496800697763389,0.09777166554704309,0.01695283794576467,4.45340920612216,0.016876488876894278,0.000126953125,24.771134577691555,15.134585029782036,0.0002,5962.0396626146985,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,2,57,95.1217215870881,87.5,0.0,0.0,12.5,62806332,7647551,55158781,1284208,52.083333333333336,95.83333333333333,4.166666666666667,307.972044467926,accept (auto)
190,34843.22215986252,128,128,128,32768,4.957067966461182,122.01066064834595,4.244888465851545,0.05151266455655389,0.13373274449259043,0.022637327202966545,4.446192495524883,0.017984498639063703,0.0001265625,24.59691620618105,16.234040797510076,0.0002,6610.359232857737,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,7,53,95.51849376114082,87.5,0.0,0.0,12.5,63157167,7708677,55448490,1291357,0.0,0.0,0.0,0.0,skipped
191,34979.405658721924,128,128,128,32768,5.062283277511597,131.07464814186096,4.2647178173065186,0.05290145192560379,0.1001266788225621,0.01644565778436758,4.4543833658099174,0.015477175281409525,0.000126171875,22.11951912380755,15.131244040877977,0.0002,6472.968461794054,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,1,62,92.41691394658754,85.9375,0.0,0.0,14.0625,63515480,7771149,55744331,1298832,0.0,0.0,0.0,0.0,skipped
192,35097.37598323822,128,128,128,32768,4.961629867553711,112.96274375915527,4.246782574802637,0.04781391334838422,0.08651436382206157,0.01590204518636997,4.451582212001085,0.017250486072804893,0.00012578125000000002,20.103783832862973,10.458513186262017,0.0002,6604.281430641255,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,6,56,95.12884963768116,85.9375,0.0,0.0,14.0625,63860085,7830993,56029092,1304907,0.0,0.0,0.0,0.0,skipped
193,35231.93330550194,128,128,128,32768,4.592497825622559,129.9099109172821,4.257142953574657,0.048098034312164605,0.1147958020446822,0.01958301547695283,4.452781826257706,0.015606845323164585,0.00012539062500000001,21.62567145563662,12.704291663711448,0.0002,7135.1149732026215,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,6,56,94.13525835866261,89.0625,0.0,0.0,10.9375,64214970,7893286,56321684,1312223,0.0,0.0,0.0,0.0,skipped
194,35369.493137836456,128,128,128,32768,5.5393617153167725,131.95843529701233,4.276983693242073,0.04787272113454955,0.11579520558007061,0.01757951780915934,4.45721510052681,0.017734001185175402,0.000125,23.537940291687846,12.615147997977143,0.0002,5915.482989564283,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,3,58,96.69970514855976,90.625,0.0,0.0,9.375,64562163,7953102,56609061,1319686,0.0,0.0,0.0,0.0,skipped
195,35515.998368024826,128,128,128,32768,4.978762149810791,141.47744750976562,4.281004019081593,0.046689050474273325,0.08375085311126895,0.018246979522357057,4.457357294857502,0.014445786757100128,0.000124609375,25.046044969931245,11.956018369120734,0.0002,6581.555618447306,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,92.04130162703379,82.8125,0.0,0.0,17.1875,64923951,8014297,56909654,1327924,0.0,0.0,0.0,0.0,skipped
196,35956.86633968353,128,128,128,32768,4.652447938919067,123.06625080108643,4.3145017102360725,0.050556668151643974,0.07736116729211062,0.014426133561243963,4.475113611668348,0.016833782339651875,0.00012421875,22.57418829575181,10.429434346024072,0.0002,7043.173922675467,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,2,57,91.58298841059603,78.125,0.0,0.0,21.875,65285895,8075061,57210834,1334698,52.083333333333336,95.83333333333333,4.166666666666667,312.93352222442627,accept (auto)
197,36091.43327021599,128,128,128,32768,4.586338996887207,124.30281615257263,4.290013808757067,0.04879626972652811,0.09743340211571194,0.017617733184389885,4.476195611059666,0.016628833799637355,0.00012382812500000002,22.05823202058673,12.996214092953437,0.0002,7144.696460998623,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,5,57,93.62780269058295,84.375,0.0,0.0,15.625,65643222,8135820,57507402,1342597,0.0,0.0,0.0,0.0,skipped
198,36217.46927213669,128,128,128,32768,4.583399057388306,121.39834499359131,4.272747006267309,0.046608134311956595,0.13090809353161603,0.02222724276809692,4.472473159432411,0.01609494128345164,0.0001234375,23.090432832948864,14.844212141940808,0.0002,7149.279298990765,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,5,54,94.81127935044985,87.5,0.0,0.0,12.5,65997582,8197272,57800310,1350818,0.0,0.0,0.0,0.0,skipped
199,36347.341970443726,128,128,128,32768,4.622737646102905,125.19469904899597,4.267260354012251,0.04831956677109398,0.13750568975228816,0.020579625439440394,4.473655588924885,0.01671927546446533,0.000123046875,23.059860972687602,14.225756322046852,0.0002,7088.440337431722,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,4,55,92.2510539629005,79.6875,0.0,0.0,20.3125,66357193,8258344,58098849,1359400,0.0,0.0,0.0,0.0,skipped
200,36481.14185380936,128,128,128,32768,5.763744354248047,127.97714066505432,4.268035851418972,0.04843716016525621,0.12982992688193917,0.019625459702502235,4.473554834723473,0.017469145425819035,0.00012265625,21.0955316349864,12.892623616359838,0.0002,5685.193163685171,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,7,2,55,93.61112318053443,84.375,0.0,0.0,15.625,66710575,8319072,58391503,1367965,0.0,0.0,0.0,0.0,skipped
201,36615.051631212234,128,128,128,32768,4.655973672866821,129.20163488388062,4.307351667433977,0.05322041119086717,0.10455225239275023,0.019125495196879897,4.486430272459984,0.018416324326557387,0.000122265625,22.98672424070537,13.23357129496835,0.0002,7037.8404824234685,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,93.45994445631275,87.5,0.0,0.0,12.5,67069127,8381283,58687844,1376639,0.0,0.0,0.0,0.0,skipped
202,36748.5170314312,128,128,128,32768,4.7366979122161865,128.6760790348053,4.324375502765179,0.05196554186146295,0.10151071043219417,0.01798098878627383,4.49564116448164,0.018056105962769277,0.00012187500000000001,22.46283122804016,14.91265729691135,0.0002,6917.899474967498,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,1,59,92.82577665827036,85.9375,0.0,0.0,14.0625,67430830,8443163,58987667,1385370,0.0,0.0,0.0,0.0,skipped
203,37178.98944568634,128,128,128,32768,4.735849618911743,121.75897598266602,4.307968053966761,0.053253243216462805,0.09987785632256418,0.0173211243718364,4.4848463870584965,0.01883428371788765,0.00012148437500000001,22.77551746275276,13.318209100545687,0.0002,6919.138620691634,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,2,57,93.82167141917087,81.25,0.0,0.0,18.75,67782884,8502112,59280772,1393646,50.0,100.0,0.0,303.6269042491913,accept (auto)
204,37321.48890924454,128,128,128,32768,4.729612350463867,137.71921634674072,4.343426745384932,0.054187584508124206,0.1230477764038369,0.01954058840891378,4.506399270147085,0.019489978585176107,0.00012109375,23.974597180262208,15.65007557874574,0.0002,6928.263369573239,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,6,54,88.43861018934219,68.75,0.0,0.0,31.25,68157119,8562782,59594337,1403035,0.0,0.0,0.0,0.0,skipped
205,37448.29130363464,128,128,128,32768,3.9819860458374023,122.77507400512695,4.362874202430248,0.05289531930389392,0.12762822723016143,0.020214547375702194,4.519160311669111,0.019383187364698944,0.000120703125,23.909993447363377,15.82240744547056,0.0002,8229.059475046193,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,5,54,94.5054993400792,89.0625,0.0,0.0,10.9375,68509963,8622549,59887414,1410320,0.0,0.0,0.0,0.0,skipped
206,37572.21617412567,128,128,128,32768,4.030073881149292,119.85179567337036,4.386138454079628,0.04947798629381857,0.1066568807582371,0.019661582060744812,4.53575598821044,0.01909255580616,0.0001203125,23.146894244477153,15.663633215276205,0.0002,8130.868308214553,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,1,60,89.53891977760127,73.4375,0.0,0.0,26.5625,68879588,8686234,60193354,1418220,0.0,0.0,0.0,0.0,skipped
207,37698.227941036224,128,128,128,32768,4.565063953399658,121.40008091926575,4.3849784322083,0.05148952782807113,0.09552233491558582,0.016672169130188427,4.547194503247738,0.01967690697597557,0.000119921875,23.776921581476927,15.43639560920997,0.0002,7177.993634809272,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,4,57,91.12505175983436,79.6875,0.0,0.0,20.3125,69240645,8747856,60492789,1425087,0.0,0.0,0.0,0.0,skipped
208,37815.78585767746,128,128,128,32768,4.126255750656128,113.38518285751343,4.360796380788088,0.058133952182350256,0.10015716723864898,0.017845262201475535,4.546667717397213,0.01705688043733288,0.00011953125000000001,24.750817062333226,14.142346737639695,0.0002,7941.340038069493,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,7,0,57,90.13424601552921,78.125,0.0,0.0,21.875,69603915,8809347,60794568,1431451,0.0,0.0,0.0,0.0,skipped
209,37929.189935445786,128,128,128,32768,4.193314552307129,109.16699409484863,4.353648260235786,0.05240509994216115,0.1297089412692003,0.021703111892671954,4.538727760314941,0.02022891275177567,0.00011914062500000001,24.834774797782302,16.49760134084094,0.0002,7814.3434248144595,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,10,5,49,91.44036091549296,84.375,0.0,0.0,15.625,69946872,8865133,61081739,1437552,0.0,0.0,0.0,0.0,skipped
210,38334.1776163578,128,128,128,32768,4.131415367126465,113.93231463432312,4.384357735514641,0.05739893208955493,0.13608863903209567,0.021620108167995682,4.5405230931937695,0.019574124326891224,0.00011875,25.11863036826253,17.102670491165572,0.0002,7931.422306441005,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,8,54,91.10770505385253,76.5625,0.0,0.0,23.4375,70310187,8923196,61386991,1443751,50.0,100.0,0.0,286.73228883743286,accept (auto)
211,38468.63154792786,128,128,128,32768,3.9588265419006348,124.41052317619324,4.386392422020435,0.05121182881081828,0.1148999945144169,0.019813942134134673,4.550221417099237,0.019516167334356037,0.000118359375,23.37955357786268,15.846281676957513,0.0002,8277.200239308304,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,6,57,88.75014731879787,70.3125,0.0,0.0,29.6875,70683193,8983644,61699549,1450391,0.0,0.0,0.0,0.0,skipped
212,38598.470524311066,128,128,128,32768,3.9129233360290527,125.88496613502502,4.432281043380499,0.05064146128591679,0.09303659267607145,0.01736614454515765,4.582221984863281,0.017891310110748668,0.00011796875,25.04388652741909,12.689677936015565,0.0002,8374.301560749183,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,4,57,88.67745136959111,70.3125,0.0,0.0,29.6875,71051233,9043043,62008190,1456676,0.0,0.0,0.0,0.0,skipped
213,38731.95460963249,128,128,128,32768,4.605952978134155,128.83350324630737,4.453745234757662,0.05577984975562456,0.09623599034966901,0.017247739452703203,4.603838678449392,0.02279820861693164,0.00011757812500000001,24.489074006676674,12.609908294469712,0.0002,7114.271499418156,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,1,57,88.23540780827213,68.75,0.0,0.0,31.25,71427547,9103960,62323587,1464372,0.0,0.0,0.0,0.0,skipped
214,38860.261979818344,128,128,128,32768,3.9799296855926514,124.28694152832031,4.440498299896717,0.05751675948500262,0.10869757246109657,0.017068366420018855,4.603728178888559,0.02231927300537635,0.00011718750000000001,22.71511150151491,12.339960572046015,0.0002,8233.311286533575,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,4,55,89.81159420289855,78.125,0.0,0.0,21.875,71796854,9164033,62632821,1472376,0.0,0.0,0.0,0.0,skipped
215,38993.69272351265,128,128,128,32768,4.180713653564453,129.2047688961029,4.436156809329987,0.050452320877055215,0.10632096335757524,0.018453933756743857,4.606400676071644,0.020620150386881243,0.00011679687500000001,20.43964308872819,8.928063369371001,0.0002,7837.896281670041,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,3,58,86.57009345794393,65.625,0.0,0.0,34.375,72180751,9223873,62956878,1479034,0.0,0.0,0.0,0.0,skipped
216,39127.370111227036,128,128,128,32768,4.109567403793335,129.52706456184387,4.45943071693182,0.05940094875334478,0.11279845610260963,0.02233051929742206,4.62343293428421,0.021606598980013932,0.00011640625,23.230580493807793,15.14350430585185,0.0002,7973.588648224509,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,8,54,89.05217732444096,70.3125,0.0,0.0,29.6875,72554420,9284642,63269778,1485636,0.0,0.0,0.0,0.0,skipped
217,39537.09729599953,128,128,128,32768,4.013288736343384,119.98323559761047,4.421967562288046,0.05769858526333357,0.15449873771285638,0.021775609991907478,4.617471441626549,0.021429468408712862,0.000116015625,25.50489861704409,16.006637840619423,0.0002,8164.874782933214,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,9,49,89.52657973921765,70.3125,0.0,0.0,29.6875,72924362,9341667,63582695,1491834,50.0,100.0,0.0,285.54552960395813,accept (auto)
218,39663.12247776985,128,128,128,32768,4.223269939422607,121.76068258285522,4.422395046800375,0.05812978305030683,0.16319975076476112,0.02167522761269322,4.618256118148565,0.0220038547663527,0.000115625,23.12250334583223,14.907035444633049,0.0002,7758.916780128892,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,8,52,89.03027872468418,75.0,0.0,0.0,25.0,73293767,9399801,63893966,1498412,0.0,0.0,0.0,0.0,skipped
219,39787.71047258377,128,128,128,32768,4.34343957901001,120.2002158164978,4.444045752286911,0.05903638163726002,0.13913731084903702,0.01982729106298219,4.62993710488081,0.02356036685486965,0.00011523437500000001,23.87841888424009,16.283744501939307,0.0002,7544.251371275835,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,6,54,88.66804979253112,70.3125,0.0,0.0,29.6875,73665618,9459569,64206049,1504960,0.0,0.0,0.0,0.0,skipped
220,39911.060782432556,128,128,128,32768,4.1684088706970215,119.13959789276123,4.446982368826866,0.05500439947563297,0.10246694268425927,0.0182583667617374,4.635833408683538,0.02204753169364447,0.00011484375000000001,24.531173894181848,14.935082575262351,0.0002,7861.033074358824,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,87.47021276595744,65.625,0.0,0.0,34.375,74042369,9520182,64522187,1511646,0.0,0.0,0.0,0.0,skipped
221,40033.263617515564,128,128,128,32768,4.1631920337677,117.98423099517822,4.480257038027048,0.05834830129167635,0.12616095453267917,0.02130913011984942,4.6551560163497925,0.02293267558699309,0.00011445312500000001,24.029634587466717,14.012015928601658,0.0002,7870.883623483703,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,8,51,88.15254901960785,68.75,0.0,0.0,31.25,74415849,9578220,64837629,1518097,0.0,0.0,0.0,0.0,skipped
222,40156.16223907471,128,128,128,32768,4.0930187702178955,118.7646632194519,4.470347601920366,0.0598662337459502,0.16618282662238926,0.02224641483364987,4.653860192745924,0.022798160770897382,0.0001140625,23.68913495540619,13.89603991720678,0.0002,8005.826955505402,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,7,8,49,89.09818036392721,73.4375,0.0,0.0,26.5625,74785331,9636870,65148461,1524706,0.0,0.0,0.0,0.0,skipped
223,40284.51371741295,128,128,128,32768,4.099894285202026,124.21007251739502,4.484657160937786,0.06331153242826211,0.14131826220545918,0.023478097651315626,4.667019449174404,0.022902248480701458,0.000113671875,23.840445999987423,14.560780645389634,0.0002,7992.401198799525,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,2,56,86.7076255190638,70.3125,0.0,0.0,29.6875,75167327,9694408,65472919,1531617,0.0,0.0,0.0,0.0,skipped
224,40701.644213438034,128,128,128,32768,4.077999114990234,121.88962149620056,4.492292132228613,0.061141065954107024,0.11661959812045097,0.018743052722293048,4.681013163179159,0.023824605566670334,0.00011328125,24.133492885157466,15.225633915390546,0.0002,8035.313170998192,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,3,57,88.62562164312712,71.875,0.0,0.0,28.125,75538404,9751514,65786890,1539006,54.166666666666664,91.66666666666667,8.333333333333334,290.97065448760986,accept (auto)
225,40829.194907188416,128,128,128,32768,4.297997951507568,117.50458264350891,4.4315617978572845,0.04741575983374603,0.11097378871636465,0.021370681264845728,4.664361424744129,0.01781222858517986,0.00011289062500000001,22.656358731910586,15.38795837432029,0.0002,7624.014801706985,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,2,57,88.70817433219521,75.0,0.0,0.0,25.0,75907474,9807625,66099849,1545617,0.0,0.0,0.0,0.0,skipped
226,40948.007506370544,128,128,128,32768,4.450121879577637,114.31899428367615,4.454624392092228,0.05283586093570632,0.0981769410718698,0.01830406723636547,4.667338829487562,0.020969489447412906,0.00011250000000000001,21.642214282415807,13.825681175294433,0.0002,7363.393832060624,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,4,56,86.28380731282647,67.1875,0.0,0.0,32.8125,76280085,9864568,66415517,1551628,0.0,0.0,0.0,0.0,skipped
227,41073.20458817482,128,128,128,32768,4.348543405532837,120.80624055862427,4.4808349609375,0.05827391262851016,0.13691041199490428,0.02079344793659304,4.676881019026041,0.02137765003862604,0.000112109375,25.408071380108595,17.369714012478976,0.0002,7535.396785578334,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,7,51,86.05342646781197,64.0625,0.0,0.0,35.9375,76661794,9921892,66739902,1558017,0.0,0.0,0.0,0.0,skipped
228,41202.89124703407,128,128,128,32768,4.075002431869507,125.56681895256042,4.477704796940088,0.05714965175025825,0.153246155125089,0.021838919944345832,4.676465421915054,0.020169721535166756,0.00011171875,23.635512394830585,16.995342000813295,0.0002,8041.222195042195,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,6,54,86.64307458143075,68.75,0.0,0.0,31.25,77041850,9979029,67062821,1566002,0.0,0.0,0.0,0.0,skipped
229,41335.379964113235,128,128,128,32768,4.0277180671691895,128.39722514152527,4.487133324146271,0.06336852743116833,0.12997286429163069,0.02215937991082315,4.679758347570896,0.023717403357011543,0.000111328125,24.889240328222513,15.717330202628647,0.0002,8135.62405648477,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,5,54,86.55222437137331,65.625,0.0,0.0,34.375,77416278,10034416,67381862,1574387,0.0,0.0,0.0,0.0,skipped
230,41461.57759022713,128,128,128,32768,4.171133279800415,121.98415756225586,4.472583420574665,0.055666623277931544,0.12496630859095603,0.017239552816191644,4.676401790231466,0.02074305744213933,0.0001109375,25.171684112399817,15.535165072731541,0.0002,7855.898577656554,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,3,55,85.50381533765739,60.9375,0.0,0.0,39.0625,77793967,10090193,67703774,1581457,0.0,0.0,0.0,0.0,skipped
231,41882.071419000626,128,128,128,32768,4.161295413970947,114.52020835876465,4.474281415343285,0.058024799395835144,0.13071770768146962,0.020085009317533684,4.679397419095039,0.020323299930803642,0.00011054687500000001,24.99945401120931,16.202252627146144,0.0002,7874.470985642159,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,6,53,88.86008479709267,71.875,0.0,0.0,28.125,78162323,10144772,68017551,1587960,47.916666666666664,95.83333333333333,4.166666666666667,301.61059379577637,accept (auto)
232,42007.30661678314,128,128,128,32768,4.217418909072876,120.97516584396362,4.486589752137661,0.05732516413044683,0.12071419903077185,0.020264321881454293,4.68110741302371,0.02156494764597068,0.00011015625000000001,21.535454396158457,14.183934908648558,0.0002,7769.681102701618,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,3,55,86.35093404498666,68.75,0.0,0.0,31.25,78539583,10202287,68337296,1594544,0.0,0.0,0.0,0.0,skipped
233,42134.56063199043,128,128,128,32768,4.053489446640015,123.15772604942322,4.484858673065901,0.053191636071871655,0.10911428622785024,0.018975204535130134,4.681481506675482,0.01975715879876031,0.000109765625,27.001500071957707,17.483881598184713,0.0002,8083.8991765876635,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,4,56,85.1651376146789,59.375,0.0,0.0,40.625,78922807,10258652,68664155,1601353,0.0,0.0,0.0,0.0,skipped
234,42262.6735727787,128,128,128,32768,4.180736064910889,123.890554189682,4.460269369184971,0.06367814208202374,0.11927896057022735,0.021481761261267027,4.683611635118723,0.024169291785173148,0.000109375,23.89428889658302,13.135962446114938,0.0002,7837.854265669469,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,4,56,86.79698667181765,70.3125,0.0,0.0,29.6875,79300479,10315603,68984876,1608112,0.0,0.0,0.0,0.0,skipped
